"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_6.contribution","bio_10.contribution","bio_13.contribution","bio_14.contribution","bio_18.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_6.permutation.importance","bio_10.permutation.importance","bio_13.permutation.importance","bio_14.permutation.importance","bio_18.permutation.importance","type","filter"
0.864004761904762,0.0304552380952381,0.0333333333333333,0.157142857142857,0.429066666666667,0.507557142857143,69.20734,0.05026,5.93476,1.5448,0.06176,8.18942,15.01164,52.6767,0.03838,0.62054,3.40292,0.62352,7.30774,35.33018,"15","pca2"
0.865604761904762,0.0452552380952381,0.0571428571428571,0.0904761904761905,0.403257142857143,0.569123809523809,70.2805,0.00504,4.6059,1.59352,0.06176,8.37118,15.08214,53.53308,0,0,4.60516,1.16754,10.93366,29.76058,"15","pca2"
0.858604761904762,0.0748514285714286,0.0333333333333333,0.161904761904762,0.423766666666667,0.497895238095238,69.41022,0,5.15134,1.55626,0.02744,8.27176,15.583,48.28886,0,0.22512,5.52218,1.258,8.18054,36.52532,"15","pca2"
0.86355119047619,0.051792619047619,0.0571428571428571,0.0904761904761905,0.405357142857143,0.563023809523809,69.88194,8e-05,5.1696,1.5929,0.03182,8.221,15.10262,51.85638,0,0.64498,9.66966,1.08094,8.13634,28.61168,"15","pca2"
0.864435714285714,0.0605004761904762,0.0333333333333333,0.176190476190476,0.426266666666667,0.499209523809524,69.74252,0.00064,5.28992,1.67516,0.05544,8.07174,15.16452,58.70978,0,0,8.00074,1.7607,8.31436,23.21438,"15","pca2"
0.849695238095238,0.0851657142857143,0.1,0.19047619047619,0.3748,0.478323809523809,68.97348,0.0056,5.62138,1.5811,0.08252,7.93182,15.80416,50.45996,0.36982,1.0128,7.22584,1.98,6.53186,32.4197,"15","pca2"
0.864567857142857,0.0236121428571429,0.0333333333333333,0.128571428571429,0.418566666666667,0.538928571428571,68.53328,0.12376,6.39988,1.54138,0.06696,8.2251,15.10964,48.77702,0,3.26038,2.31354,1.95838,7.99324,35.69738,"15","pca2"
0.851060714285714,0.0759259523809524,0.0285714285714286,0.147619047619048,0.412357142857143,0.507280952380952,69.72352,0.0027,4.89322,1.65378,0.08522,8.465,15.17656,58.10042,0,0,5.06476,1.95076,5.7969,29.08714,"15","pca2"
0.857035714285714,0.0560157142857143,0.0333333333333333,0.0952380952380953,0.428866666666667,0.564761904761905,69.38444,6e-04,5.27532,1.85612,0.0444,7.96986,15.46918,54.69576,0.0124,0,9.43402,1.27524,5.49634,29.08626,"15","pca2"
0.86392380952381,0.0471971428571428,0.0285714285714286,0.128571428571429,0.429628571428571,0.534728571428571,69.39866,0.09142,5.89272,1.52202,0.13056,8.14126,14.8233,48.10568,0,1.55294,9.41276,2.10886,7.8974,30.92242,"15","pca2"
0.864814285714286,0.0355142857142857,0.0333333333333333,0.0952380952380952,0.427666666666667,0.568461904761905,70.213,0.07322,4.9687,1.60384,0.03222,8.18308,14.92592,58.3643,0,0.0436,4.3411,1.07258,6.03846,30.13994,"15","pca2"
0.860680952380952,0.0554323809523809,0.0285714285714286,0.152380952380952,0.435128571428571,0.505019047619048,69.55682,0.00046,5.37818,1.58558,0.0401,8.3138,15.12506,55.12702,0.13166,0.2351,9.98726,0.00306,11.37844,23.13744,"15","pca2"
0.866090476190476,0.0625895238095238,0.0285714285714286,0.157142857142857,0.430828571428571,0.530457142857143,69.38872,0.01684,5.3622,1.6423,0.0063,8.5739,15.00972,51.79406,0.1582,0.08636,10.4271,0.0142,6.25456,31.26554,"15","pca2"
0.86525119047619,0.0533545238095238,0.0285714285714286,0.0904761904761905,0.437028571428571,0.577023809523809,69.94174,0.00924,5.20034,1.62384,0.0887,8.20482,14.9313,57.46732,0.14734,0.53906,4.41982,1.2792,5.7239,30.42342,"15","pca2"
0.853402380952381,0.0736585714285714,0.0333333333333333,0.128571428571429,0.429866666666667,0.533928571428572,67.86082,0.30544,6.8089,1.45542,0.00876,7.87052,15.69016,55.31312,0,2.34904,5.1096,0,3.63256,33.59568,"15","pca2"
0.862630952380952,0.0559090476190476,0.0285714285714286,0.157142857142857,0.426228571428571,0.507957142857143,68.77074,0.11622,6.29782,1.61662,0.18954,7.87384,15.13526,50.98212,0,2.23678,5.28022,2.74734,10.13528,28.61824,"15","pca2"
0.849057142857143,0.061572380952381,0.0333333333333333,0.161904761904762,0.423866666666667,0.498295238095238,69.80236,0,5.0703,1.60694,0.08106,8.67992,14.75942,57.15366,0,0,7.94812,2.67604,6.11794,26.10428,"15","pca2"
0.87002380952381,0.0312695238095238,0.0333333333333333,0.1,0.431766666666667,0.5606,70.15268,0.00224,4.99924,1.53812,0.00922,8.16488,15.13362,53.74166,0,0.38378,9.04488,0.15684,11.5402,25.13262,"15","pca2"
0.869354761904762,0.0541452380952381,0.0333333333333333,0.119047619047619,0.433066666666667,0.559452380952381,70.0529,0.0025,4.97828,1.6184,0.05374,8.3492,14.94494,54.75748,0,0.06406,7.53038,0.63916,6.7532,30.25566,"15","pca2"
0.861623809523809,0.0566028571428572,0.0285714285714286,0.0952380952380952,0.429028571428571,0.569361904761905,69.58496,0.0181,5.0555,1.6352,0.03496,8.3448,15.32646,53.3835,0,0.57166,5.94062,1.1339,6.32982,32.64046,"15","pca2"
0.869178571428571,0.0226547619047619,0.0571428571428571,0.114285714285714,0.402457142857143,0.541414285714286,69.01142,0.1678,6.19302,1.45816,0.05722,8.29538,14.81702,53.16988,0,0.17312,8.56752,0.85768,7.22882,30.00296,"15","pca2"
0.866459523809524,0.0252004761904762,0.0285714285714286,0.0952380952380952,0.439328571428571,0.558661904761905,69.9323,0,5.38174,1.59128,0.03706,8.18172,14.8759,56.70702,0,1.85538,1.25754,0.1331,8.76926,31.27768,"15","pca2"
0.852019047619048,0.0872685714285714,0.0571428571428571,0.0904761904761905,0.405257142857143,0.565923809523809,68.66418,0.07636,5.88362,1.59478,0.04214,7.96852,15.77038,52.31508,0,0.77772,6.92334,1.22654,6.62186,32.13542,"15","pca2"
0.849394047619048,0.100104047619048,0.0333333333333333,0.0952380952380952,0.444166666666667,0.567461904761905,69.20342,0.01652,5.23198,1.70682,0.03608,8.21426,15.5909,52.06782,0,2.46538,3.48492,0,10.06026,31.92158,"15","pca2"
0.853902380952381,0.0697804761904762,0.0333333333333333,0.1,0.408566666666667,0.5613,68.36408,0.11242,6.77958,1.53288,0.02034,7.66862,15.52206,55.93592,0,0.51134,4.70396,0.4212,4.92878,33.4988,"15","pca2"
0.857316666666667,0.0803966666666667,0.0571428571428571,0.176190476190476,0.395857142857143,0.490909523809524,69.1113,0.00128,5.4044,1.67558,0.09104,8.20432,15.51212,47.21012,0,0.74298,10.69116,1.46926,10.00132,29.88518,"15","pca2"
0.863057142857143,0.0301704761904762,0.0333333333333333,0.119047619047619,0.437866666666667,0.541952380952381,69.88982,0,5.26454,1.5585,0.06104,8.4238,14.8023,52.52296,0,0.92288,3.04758,1.66308,8.17008,33.67346,"15","pca2"
0.866296428571429,0.0340188095238095,0.0333333333333333,0.0952380952380952,0.424666666666667,0.564561904761905,69.86588,0.00796,4.88412,1.6442,0.00264,8.30244,15.29278,53.91846,0.3935,0.6749,9.84476,0,10.50454,24.6639,"15","pca2"
0.863116666666667,0.036657619047619,0.0666666666666667,0.128571428571429,0.397033333333333,0.529228571428571,69.72064,0,5.37692,1.61484,0.10562,8.15146,15.03048,58.24576,0,0.82182,4.99472,2.08298,6.97838,26.87636,"15","pca2"
0.863473809523809,0.0486195238095238,0.0333333333333333,0.0904761904761905,0.420966666666667,0.576123809523809,69.152,0.04902,5.70956,1.59632,0.05946,8.40254,15.03112,48.93018,0,2.42818,7.38412,0.50896,5.50838,35.24016,"15","pca2"
0.867014285714286,0.0352342857142857,0.0333333333333333,0.123809523809524,0.417066666666667,0.546290476190476,69.85146,0.00554,5.16072,1.55812,0.07836,8.2384,15.1074,53.0922,0,1.32418,6.88816,1.38382,5.4333,31.87834,"15","pca2"
0.862352380952381,0.0796342857142857,0.0285714285714286,0.147619047619048,0.432128571428571,0.538280952380952,69.32866,0.05196,5.2181,1.55314,0.109,8.49278,15.24638,55.9479,0,0,7.9464,2.09466,6.33696,27.67404,"15","pca2"
0.864689285714286,0.0856497619047619,0.0285714285714286,0.123809523809524,0.432928571428571,0.531090476190476,70.11612,0.01386,4.64372,1.6965,0.00462,8.50858,15.0166,53.29506,0,3.43614,8.29866,0.1426,2.68396,32.1436,"15","pca2"
0.86444880952381,0.0581645238095238,0.0333333333333333,0.0952380952380952,0.420166666666667,0.565861904761905,68.80762,0.01758,6.60122,1.57202,0.01654,7.79144,15.19356,62.11528,0,0.8458,1.81956,0.04964,5.93388,29.23582,"15","pca2"
0.862890476190476,0.0304866666666667,0.0285714285714286,0.119047619047619,0.438928571428571,0.543652380952381,69.22098,0.00426,5.91906,1.51708,0.00894,8.39642,14.9333,51.54598,0,2.95916,5.56712,0,10.52724,29.40048,"15","pca2"
0.864038095238095,0.0414123809523809,0.0285714285714286,0.123809523809524,0.439528571428571,0.531090476190476,70.02772,2e-04,5.2151,1.56676,0.00284,8.10868,15.07872,53.1181,0.01252,2.07932,6.62624,0,9.0037,29.16016,"15","pca2"
0.85560119047619,0.0480878571428571,0.0666666666666667,0.128571428571429,0.403133333333333,0.528628571428571,69.37706,0,5.88864,1.56418,0.02956,8.15016,14.9904,57.56566,0,0.98018,3.5395,0.64542,7.5239,29.74534,"15","pca2"
0.854423809523809,0.0813904761904762,0.0333333333333333,0.133333333333333,0.434166666666667,0.518566666666667,70.3333,0,4.67118,1.6288,0.0281,8.2083,15.13034,58.07922,0,0,9.5977,0.70478,10.9215,20.6968,"15","pca2"
0.862590476190476,0.0380219047619048,0.0333333333333333,0.185714285714286,0.415966666666667,0.482885714285714,70.02978,0.00704,5.04426,1.6148,0.11038,8.30666,14.8871,48.74836,0.27248,0.73986,10.707,1.16482,7.73052,30.637,"15","pca2"
0.867522619047619,0.0397164285714286,0.0285714285714286,0.0952380952380952,0.440628571428571,0.569361904761905,69.73952,0.03182,5.38226,1.61036,0.03344,8.15064,15.052,51.86756,0.5277,0.93224,8.6109,1.27286,5.76144,31.02734,"15","pca2"
0.863802380952381,0.0638319047619048,0.0333333333333333,0.123809523809524,0.428166666666667,0.535190476190476,69.06012,0.04562,6.44,1.53178,0.04028,7.8433,15.0389,53.78084,0,0.53994,6.9053,0.72932,4.5956,33.44898,"15","pca2"
0.859538095238095,0.0724628571428572,0.0666666666666667,0.157142857142857,0.399533333333333,0.501557142857143,68.60496,0.09752,6.59462,1.59522,0.01746,8.19016,14.90004,53.45254,0,1.50236,3.8177,0,5.04688,36.1805,"15","pca2"
0.860154761904762,0.0683033333333333,0.0333333333333333,0.147619047619048,0.426266666666667,0.505580952380952,69.9992,0.00624,5.06798,1.5687,0.01044,8.21094,15.13648,49.24634,0,0.68896,5.39114,0.57274,10.6627,33.43818,"15","pca2"
0.861180952380952,0.0612142857142858,0.0333333333333333,0.133333333333333,0.413066666666667,0.526966666666667,69.51026,0,5.74028,1.7031,0.03438,8.23492,14.77704,56.18612,0,0.85816,11.2064,0.01738,3.9339,27.79798,"15","pca2"
0.868640476190476,0.0552309523809524,0.0571428571428571,0.0904761904761905,0.404257142857143,0.559923809523809,68.98622,0.03694,6.26296,1.5837,0.00016,8.01762,15.11242,59.24842,0,1.91352,5.19906,0,7.8763,25.7627,"15","pca2"
0.855616666666667,0.0662166666666667,0.0333333333333333,0.133333333333333,0.430966666666667,0.522666666666667,69.39344,0.00158,5.39192,1.53704,0.08364,7.9745,15.6179,54.08656,0,0.19884,3.28672,0.984,9.2315,32.2124,"15","pca2"
0.860947619047619,0.0578390476190476,0.0285714285714286,0.0904761904761905,0.440828571428571,0.569923809523809,69.51326,0,5.38438,1.5559,0.0763,8.19944,15.27074,49.18956,0,1.27622,7.01552,1.7231,7.23892,33.55668,"15","pca2"
0.862119047619048,0.0529485714285714,0.0571428571428571,0.123809523809524,0.399657142857143,0.533390476190476,69.201,0.01094,5.72622,1.65526,0.0233,8.18172,15.20156,54.61748,0,1.06768,8.22806,0.1108,9.17862,26.79732,"15","pca2"
0.860836904761905,0.0761997619047619,0.0285714285714286,0.176190476190476,0.428728571428571,0.485509523809524,70.17994,0.00616,4.7406,1.6023,0.02034,8.58508,14.86556,60.689,0,0.12822,7.45196,0.07636,3.75254,27.90194,"15","pca2"
0.847157142857143,0.0374895238095238,0.0571428571428571,0.180952380952381,0.405157142857143,0.471047619047619,69.80106,0.00046,5.2135,1.52036,0.00962,8.49466,14.9603,57.7143,0.05602,0,6.42046,0.0614,6.96954,28.77826,"15","pca2"
0.85150119047619,0.093887380952381,0.142857142857143,0.142857142857143,0.317642857142857,0.522642857142857,68.7366,0.13218,5.88746,1.63368,0.01252,8.42622,15.1713,52.70172,0,0.12202,9.1209,0.67124,5.70394,31.6802,"15","pca2"
0.861244047619048,0.0435397619047619,0.0285714285714286,0.152380952380952,0.435028571428571,0.507019047619048,69.28308,0,5.32802,1.5664,0.03062,8.4779,15.31398,55.15672,0,0.10216,9.53918,0.91252,3.6092,30.68024,"15","pca2"
0.86595,0.0368614285714286,0.0285714285714286,0.0952380952380952,0.433828571428571,0.565661904761905,69.12134,0.04798,6.18972,1.57026,0.01636,8.0803,14.97404,56.32992,0,1.34116,2.13536,0.9117,8.09006,31.19182,"15","pca2"
0.870207142857143,0.0570595238095238,0.0285714285714286,0.0857142857142857,0.440828571428571,0.571085714285714,69.83218,0,4.94684,1.64308,0.04146,8.26596,15.27042,61.22126,0,0.04144,1.70912,1.17032,5.04934,30.80852,"15","pca2"
0.859044047619048,0.0631907142857143,0.0333333333333333,0.1,0.425366666666667,0.5575,69.3465,0,5.46958,1.61422,0.05732,7.79372,15.71866,51.29282,0,1.97204,5.53114,0.6326,9.93978,30.6316,"15","pca2"
0.868609523809524,0.0340771428571429,0.0285714285714286,0.128571428571429,0.432928571428571,0.541528571428571,69.08468,0.06184,6.1479,1.49458,0.05732,8.2456,14.9081,57.42318,0,0.85534,3.64608,0.79454,7.4114,29.86944,"15","pca2"
0.861433333333333,0.0262933333333333,0.0285714285714286,0.0952380952380952,0.434428571428571,0.564961904761905,70.34688,0.00208,4.70444,1.60046,0.02206,8.4306,14.8935,56.13662,0,0,7.21616,0.01576,6.10832,30.52316,"15","pca2"
0.860958333333333,0.0635816666666666,0.0333333333333333,0.128571428571429,0.433166666666667,0.533428571428571,69.64822,0,5.18038,1.79104,0.0445,8.213,15.12286,56.41014,0,0.10274,3.89102,1.13492,5.2537,33.2075,"15","pca2"
0.863919047619048,0.04842,0.0333333333333333,0.0904761904761905,0.437166666666667,0.56942380952381,69.96838,0,4.8983,1.57594,0.07472,8.57928,14.90338,61.3453,0,0.58478,1.93662,0.01324,5.96588,30.15418,"15","pca2"
0.864604761904762,0.0653485714285715,0.0333333333333333,0.147619047619048,0.425266666666667,0.517080952380952,69.99064,0.03666,5.03564,1.56154,0.03422,8.49086,14.85038,52.75258,0.7259,0.38604,10.63394,0.8056,6.76366,27.9323,"15","pca2"
0.863558333333333,0.0502283333333334,0.0333333333333333,0.0619047619047619,0.423666666666667,0.597395238095238,69.38916,0.0369,5.58964,1.77224,0.11634,8.0072,15.08848,46.99806,0,0,7.88158,1.4727,7.8214,35.82628,"15","pca2"
0.862286904761905,0.0520502380952381,0.0333333333333333,0.0952380952380952,0.429966666666667,0.566761904761905,70.05876,0.00058,4.7773,1.61208,0.04666,8.09582,15.40882,55.12194,0,0.79842,7.16364,0.09864,9.40336,27.41408,"15","pca2"
0.857102380952381,0.0852442857142857,0.0333333333333333,0.123809523809524,0.423566666666667,0.539390476190476,69.82638,0.00596,4.9343,1.63954,0.06658,8.25058,15.27668,51.10422,0,0.00482,7.83002,0.7892,6.2199,34.05182,"15","pca2"
0.867311904761905,0.0490585714285714,0.0285714285714286,0.0904761904761905,0.433228571428571,0.56582380952381,69.61792,0,5.68266,1.58008,0.00286,8.15414,14.96234,53.79908,0,1.81992,2.79948,0.23542,9.88628,31.45984,"15","pca2"
0.862709523809524,0.0516819047619048,0.0333333333333333,0.152380952380952,0.437866666666667,0.508919047619048,69.43338,0.0028,5.44486,1.67634,0.02352,8.5701,14.84902,50.99694,0.73206,0.30936,4.33062,0.00976,9.38824,34.23308,"15","pca2"
0.865416666666667,0.0668547619047619,0.0571428571428571,0.147619047619048,0.401557142857143,0.515380952380952,69.32702,0.0304,5.45014,1.8131,0.09518,8.32768,14.95646,56.43284,0,0.18518,5.75678,0.94578,8.38436,28.29504,"15","pca2"
0.863366666666667,0.0412285714285714,0.0285714285714286,0.123809523809524,0.440428571428571,0.525890476190476,69.31872,0.0646,5.77488,1.63398,0.01972,8.16384,15.02426,53.89436,0,0,5.04648,0.10264,6.25974,34.6968,"15","pca2"
0.861567857142857,0.0344054761904762,0.0333333333333333,0.152380952380952,0.419066666666667,0.514319047619048,69.47562,0.02768,5.61488,1.549,0.0999,8.11848,15.11442,51.86988,0,0,6.07986,1.0404,9.5897,31.42014,"15","pca2"
0.864459523809524,0.0520095238095238,0.0333333333333333,0.0952380952380952,0.425466666666667,0.565661904761905,70.15852,0,5.04132,1.6101,0.04088,8.32716,14.82198,51.76734,0,0.07584,9.78464,0.56356,9.26208,28.54656,"15","pca2"
0.863480952380952,0.0324171428571429,0.0333333333333333,0.152380952380952,0.434066666666667,0.517619047619048,68.25548,0.04976,6.82032,1.50814,0.07872,8.14408,15.14352,48.01176,0,0.57968,6.3706,0.96868,8.72872,35.34056,"15","pca2"
0.851367857142857,0.0781911904761905,0.0333333333333333,0.161904761904762,0.435466666666667,0.524295238095238,67.86988,0.13694,6.64454,1.5979,0.15092,8.06864,15.53116,55.66296,0.11968,0.08188,5.93278,3.59148,7.27716,27.33406,"15","pca2"
0.862569047619048,0.0441023809523809,0.0333333333333333,0.128571428571429,0.423066666666667,0.535928571428572,69.97102,0,4.92104,1.70784,0.18006,8.0686,15.15144,45.11064,0,0.35748,11.44122,1.3201,6.36352,35.40706,"15","pca2"
0.866003571428571,0.0463897619047619,0.0333333333333333,0.123809523809524,0.423166666666667,0.531990476190476,70.01782,0.00616,5.02492,1.60894,0.01682,8.4557,14.86958,58.52316,0.04132,0.73356,8.82804,0.37716,6.20308,25.2937,"15","pca2"
0.865469047619048,0.0620909523809524,0.0285714285714286,0.123809523809524,0.435928571428571,0.532290476190476,69.14518,0.09802,5.55754,1.6506,0.01918,8.25496,15.27448,53.21266,0.74334,1.30774,7.95454,0,8.71022,28.07154,"15","pca2"
0.862660714285714,0.0400345238095238,0.0333333333333333,0.128571428571429,0.429466666666667,0.535828571428571,68.25244,0.00822,6.41014,1.61538,0.0214,8.32424,15.3682,50.79368,0.77432,2.52342,5.59002,0.44992,9.35846,30.51016,"15","pca2"
0.851095238095238,0.0627380952380952,0.1,0.214285714285714,0.3608,0.454414285714286,68.79498,0.06516,6.54286,1.48708,0.01574,7.8475,15.2467,57.96552,0,0,5.8674,0.618,5.5538,29.9953,"15","pca2"
0.865998809523809,0.0232554761904762,0.0333333333333333,0.0904761904761905,0.428166666666667,0.56762380952381,70.48026,0,4.65896,1.60062,0.0087,8.33682,14.91468,57.90598,0,0,7.4745,0.07952,6.6885,27.85146,"15","pca2"
0.858728571428571,0.0607114285714286,0.0285714285714286,0.20952380952381,0.423828571428571,0.471676190476191,69.37096,0.00034,5.40306,1.5021,0.13564,8.29918,15.28866,52.7574,0,0.3586,6.41746,1.7807,9.71244,28.97336,"15","pca2"
0.863066666666667,0.0440523809523809,0.0333333333333333,0.128571428571429,0.426866666666667,0.524328571428571,70.3518,0,4.84686,1.64522,0.0026,8.48926,14.66426,55.55278,0,1.10134,4.74654,0.31886,9.91516,28.36534,"15","pca2"
0.835405,0.057595,0.04,0.09,0.366,0.4902,65.73122,0,8.71276,0.70746,0.1077,4.95158,19.78926,52.60234,0,3.9186,5.19188,2.2224,1.12802,34.93678,"10","pca2"
0.820345,0.055855,0.05,0.09,0.36,0.4589,64.86468,0,9.31102,0.511,0.32026,4.6227,20.37034,56.95252,0,0.25098,3.73202,0,1.4581,37.6064,"10","pca2"
0.8389325,0.0857425,0.08,0.12,0.3538,0.4472,66.12282,0,8.08548,0.68896,0.02442,5.06608,20.01222,57.56544,0,2.53854,2.3183,0.29162,1.0909,36.19518,"10","pca2"
0.8462875,0.0681475,0.05,0.09,0.3713,0.495,65.70954,0,8.95564,0.61986,0.1027,5.14956,19.46272,50.83966,0,1.1401,1.62386,1.33262,4.52962,40.53414,"10","pca2"
0.84377,0.03073,0.04,0.09,0.381,0.4792,66.14976,0,8.2605,0.55346,0.07218,5.31764,19.64644,53.78752,0,5.9331,2.2839,0.56934,1.3753,36.05084,"10","pca2"
0.82803,0.05429,0.04,0.08,0.3695,0.4844,64.81732,0,9.9191,0.55126,0.13286,4.7081,19.87136,51.9812,0,1.36298,1.00208,2.38974,2.09842,41.1656,"10","pca2"
0.84856,0.07497,0.04,0.09,0.3582,0.4855,64.68526,0,9.42408,0.57962,0.1697,4.28254,20.85884,49.93362,0,2.05112,1.9432,2.54766,0.227,43.29742,"10","pca2"
0.83936,0.07936,0.12,0.12,0.3071,0.4331,65.52716,0,8.916,0.60614,0.33406,4.96842,19.6482,56.32876,0,0,0.99852,4.04106,0.10722,38.52446,"10","pca2"
0.821645,0.070925,0.04,0.09,0.3645,0.479,64.5904,0,9.03618,0.5193,0.11534,4.56356,21.17522,50.52992,0,0.66416,2.3362,2.72602,2.5478,41.19592,"10","pca2"
0.84447,0.04877,0.04,0.09,0.3658,0.4789,66.09852,0,8.40798,0.58294,0.185,5.36248,19.36308,59.11946,0,0.86974,1.67286,2.02666,0.72374,35.5875,"10","pca2"
0.8360475,0.0839025,0.05,0.14,0.3626,0.438,65.56258,0,7.84472,1.00956,0.08008,5.15634,20.34668,56.09458,0,1.40524,4.3994,0.95218,0.92746,36.22116,"10","pca2"
0.844755,0.094405,0.04,0.08,0.3666,0.5,64.22442,0,10.41692,0.68872,0.11544,4.52816,20.02634,60.71032,0,1.08384,3.5326,1.18472,0.24878,33.23974,"10","pca2"
0.824,0.07302,0.05,0.1,0.3535,0.4658,66.17672,0,7.82998,0.65222,0.22018,5.0354,20.08556,56.9736,0,0.55618,2.749,1.96388,2.35674,35.40066,"10","pca2"
0.8431575,0.0712625,0.04,0.08,0.3639,0.5072,64.59284,0,9.92706,0.59986,0.09626,4.6472,20.13682,56.48168,0,4.11682,1.95342,2.17834,1.45636,33.8134,"10","pca2"
