"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_5.contribution","bio_7.contribution","bio_13.contribution","bio_15.contribution","bio_18.contribution","bio_19.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_5.permutation.importance","bio_7.permutation.importance","bio_13.permutation.importance","bio_15.permutation.importance","bio_18.permutation.importance","bio_19.permutation.importance","type","filter"
0.944008771929825,0.0217021052631579,0.0111111111111111,0.121052631578947,0.393488888888889,0.770047368421053,1.01386,0.44004,95.18716,0.7502,0.20656,1.24774,0.95476,0.19966,3.25006,0.03624,88.3393,1.54948,0.15412,6.07148,0.29978,0.29958,"50","pca4"
0.940271929824561,0.0257506432748538,0.0315789473684211,0.142105263157895,0.379921052631579,0.742794736842105,0.87512,0.52418,94.66858,1.06334,0.17894,1.49456,1.06544,0.12984,2.80576,0.21738,88.1394,1.2197,0.15198,6.88088,0.40144,0.18346,"50","pca4"
0.943096783625731,0.0190460233918129,0.0222222222222222,0.119298245614035,0.413077777777778,0.769201754385965,1.3096,0.46284,94.49736,0.60514,0.34058,1.33458,1.07194,0.37792,2.42326,0.1299,90.42638,1.4022,0.04886,5.2209,0.24528,0.1032,"50","pca4"
0.940904239766082,0.0315168713450292,0.0315789473684211,0.139181286549708,0.400821052631579,0.742618713450292,1.15028,0.35334,94.8449,0.72148,0.33238,1.3761,0.85832,0.36312,3.8,0.11828,86.85948,1.12864,0.15084,7.20628,0.2753,0.46118,"50","pca4"
0.940590643274854,0.0138738011695906,0.0105263157894737,0.129824561403509,0.421373684210526,0.754475438596491,1.21354,0.42668,94.95392,0.78644,0.21346,1.30042,0.85392,0.25154,4.13894,0.32786,87.53154,1.7556,0.18192,5.54122,0.30054,0.2224,"50","pca4"
0.943068128654971,0.0243930409356725,0.0111111111111111,0.118713450292398,0.403188888888889,0.766586549707602,1.61048,0.29874,93.74398,1.4589,0.32678,1.2028,1.1014,0.25696,3.12536,0.01042,88.53732,2.0605,0.04564,5.83052,0.22106,0.16922,"50","pca4"
0.944242251461988,0.0172426023391813,0.0105263157894737,0.107602339181287,0.391673684210526,0.778697660818713,0.99004,0.39764,95.19398,1.0294,0.12928,1.22336,0.92562,0.11066,3.4438,0.06816,87.35576,1.79234,0.07994,6.74798,0.25112,0.2609,"50","pca4"
0.942367543859649,0.0124902339181287,0.0111111111111111,0.0976608187134503,0.395388888888889,0.78883918128655,2.51378,0.54384,93.61632,0.8348,0.36932,0.9301,0.98626,0.2056,4.71662,0.00102,87.3953,1.59424,0.11468,5.40176,0.26758,0.50876,"50","pca4"
0.942488742690058,0.0166887426900585,0.0111111111111111,0.119298245614035,0.396788888888889,0.768201754385965,1.53988,0.51878,94.3724,0.77936,0.20184,1.15052,1.17562,0.26162,2.42976,0.1726,89.17168,1.58256,0.1209,5.59992,0.43718,0.48536,"50","pca4"
0.942267251461988,0.0174319298245614,0.0105263157894737,0.119298245614035,0.399373684210526,0.765301754385965,1.00586,0.42378,94.94546,0.7722,0.42206,1.30478,0.96528,0.1606,3.67652,0.01916,89.27638,1.53946,0.17658,4.75624,0.36562,0.19004,"50","pca4"
0.942735964912281,0.022969298245614,0.0111111111111111,0.121637426900585,0.407088888888889,0.764962573099415,1.28228,0.495,95.18398,0.41818,0.14298,1.43046,0.75102,0.29606,3.1189,0.22414,87.32464,1.5859,0.158,6.85694,0.34194,0.38958,"50","pca4"
0.942976754385965,0.0253094444444444,0.0111111111111111,0.11812865497076,0.394988888888889,0.76617134502924,0.97642,0.2127,94.93124,1.25016,0.27028,1.25516,0.82862,0.27542,3.63516,0.00998,87.2589,1.77668,0.09694,6.79324,0.16548,0.26368,"50","pca4"
0.943772953216374,0.0182185087719298,0.0111111111111111,0.131578947368421,0.389188888888889,0.753221052631579,1.37784,0.30564,94.81222,1.07524,0.15442,1.3147,0.75084,0.20908,3.38956,0.01134,87.53096,1.65578,0.07182,6.42002,0.4335,0.48706,"50","pca4"
0.942831871345029,0.0212029824561404,0.0111111111111111,0.163157894736842,0.397088888888889,0.725942105263158,1.31284,0.6546,95.20776,0.44502,0.17472,1.16552,0.78158,0.25794,2.9503,0.16104,88.34664,1.4878,0.10874,6.43066,0.26464,0.25022,"50","pca4"
0.941024707602339,0.0251058187134503,0.0111111111111111,0.154970760233918,0.399788888888889,0.729329239766082,1.45886,0.49704,94.9853,0.77874,0.17468,1.1829,0.79854,0.12398,3.57078,0.07674,87.44968,1.37824,0.20264,6.56744,0.34992,0.40454,"50","pca4"
0.943779824561404,0.0184504678362573,0.0111111111111111,0.139181286549708,0.394588888888889,0.744618713450292,1.9691,0.40504,93.97924,0.90982,0.19288,1.2779,0.95798,0.30806,2.80106,0.10788,88.91638,1.28856,0,6.52592,0.24838,0.11182,"50","pca4"
0.944597807017544,0.0235049415204678,0.0111111111111111,0.118713450292398,0.399688888888889,0.766786549707602,1.5073,0.3824,95.07826,0.59752,0.22552,1.1769,0.77882,0.25328,2.27274,0.09622,89.4601,1.6776,0.02738,5.82646,0.2127,0.42678,"50","pca4"
0.941629532163743,0.0196673099415205,0.0111111111111111,0.152631578947368,0.394388888888889,0.737068421052632,2.24002,0.49326,93.8094,0.83718,0.24618,1.26698,0.92818,0.1788,4.68238,0.06716,85.0151,1.88212,0.02054,7.79064,0.17986,0.36226,"50","pca4"
0.943281140350877,0.0131800292397661,0.0111111111111111,0.12046783625731,0.387688888888889,0.76653216374269,1.10848,0.36786,94.57262,1.08308,0.18976,1.4753,0.99212,0.21078,3.29608,0.32806,87.9026,1.86726,0.05066,6.01698,0.32398,0.21438,"50","pca4"
0.941988011695906,0.00870029239766081,0.0111111111111111,0.0970760233918129,0.398688888888889,0.786523976608187,2.13244,0.39888,94.30742,0.45462,0.18352,1.48736,0.79994,0.2358,3.29046,0.0573,86.18594,2.29696,0.14276,7.61318,0.21454,0.19892,"50","pca4"
0.942084356725146,0.0193780409356725,0.0210526315789474,0.107602339181287,0.400947368421053,0.776397660818714,1.25924,0.5102,94.96578,0.64048,0.27156,1.28544,0.80414,0.2632,3.34966,0.07762,89.21248,1.4893,0.0218,5.21468,0.1932,0.44134,"50","pca4"
0.942512719298246,0.01407716374269,0.0111111111111111,0.128654970760234,0.406888888888889,0.753245029239766,1.55796,0.35592,94.85326,0.7179,0.19684,1.35842,0.69838,0.26128,3.35282,0.00188,87.48952,1.97464,0.09672,6.30826,0.26376,0.51244,"50","pca4"
0.944958918128655,0.0306031286549707,0.0421052631578947,0.116959064327485,0.388294736842105,0.769440935672515,1.34144,0.59644,95.23644,0.44414,0.1315,1.18484,0.91814,0.14708,3.52172,0.38668,88.48812,1.85306,0.0476,5.21646,0.3204,0.1659,"50","pca4"
0.944846637426901,0.0195633040935672,0.0111111111111111,0.119883040935673,0.397988888888889,0.768116959064327,0.98876,0.42834,95.32012,0.92994,0.14088,1.21406,0.81522,0.1627,3.1459,0.01274,89.15734,0.9696,0.03878,6.2178,0.20264,0.25514,"50","pca4"
0.942736257309941,0.02091216374269,0.0111111111111111,0.162573099415205,0.395288888888889,0.727126900584795,1.52452,0.5411,94.23194,1.01528,0.25442,1.1675,0.9951,0.27014,3.09098,0.73422,88.39816,1.45398,0.12262,5.63354,0.1882,0.37828,"50","pca4"
0.941816520467836,0.0104097953216375,0.0111111111111111,0.119298245614035,0.409388888888889,0.765601754385965,1.42596,0.27922,94.33014,1.08076,0.21474,1.2836,1.18814,0.19738,4.37908,0.28246,86.33616,1.6551,0.12828,6.31648,0.40492,0.49752,"50","pca4"
0.943342105263158,0.0121141520467836,0.0111111111111111,0.118713450292398,0.402388888888889,0.766286549707602,1.15812,0.47956,94.64894,0.89472,0.50262,1.2192,0.80414,0.29268,3.2689,0.01568,89.68038,1.76702,0.0907,4.68882,0.14474,0.34376,"50","pca4"
0.943972807017544,0.0223124561403509,0.0105263157894737,0.129239766081871,0.392873684210526,0.745333918128655,1.61056,0.51894,94.8371,0.83992,0.13978,1.09956,0.76288,0.19128,2.77168,0.08748,88.3139,1.22936,0.14882,6.57374,0.3274,0.54758,"50","pca4"
0.941131871345029,0.0183236842105263,0.0111111111111111,0.152046783625731,0.388688888888889,0.734953216374269,2.49328,0.42294,93.56234,0.76418,0.28704,1.41936,0.8966,0.1542,3.42672,0.2153,88.28874,1.8025,0.12732,5.5848,0.17988,0.37472,"50","pca4"
0.943959064327485,0.0126423391812865,0.0105263157894737,0.119298245614035,0.406773684210526,0.765201754385965,1.55462,0.40144,94.4154,1.08592,0.21714,1.21924,0.93494,0.17134,2.89548,0.02476,88.37354,1.70974,0.17788,6.29496,0.21838,0.3053,"50","pca4"
0.938695614035088,0.0162854385964912,0.0105263157894737,0.142690058479532,0.395073684210526,0.743509941520468,1.60818,0.57378,94.1537,0.654,0.25112,1.53918,0.82732,0.39272,2.73748,0.14788,89.39578,1.45374,0.05584,5.5252,0.2125,0.47158,"50","pca4"
0.940938304093567,0.0152914035087719,0.0111111111111111,0.141520467836257,0.412688888888889,0.746479532163743,1.20042,0.33714,94.7656,0.66414,0.3899,1.39132,0.86388,0.38766,2.85226,0.2027,89.41632,1.63104,0.11728,5.47868,0.24606,0.05566,"50","pca4"
0.943020760233918,0.0181616959064328,0.0105263157894737,0.130409356725146,0.394073684210526,0.755790643274854,1.22096,0.54076,95.12656,0.57832,0.2143,1.21266,0.82656,0.27986,2.7327,0.0544,86.93822,1.47596,0.02176,8.22162,0.21208,0.34322,"50","pca4"
0.943845906432749,0.0185522222222222,0.0105263157894737,0.128654970760234,0.415773684210526,0.760145029239766,1.82144,0.39284,94.57346,0.49386,0.16664,1.23316,0.92498,0.3936,2.47922,0.42306,89.31818,0.89308,0.07314,6.232,0.23666,0.34466,"50","pca4"
0.941260233918129,0.0126293567251462,0.0111111111111111,0.128654970760234,0.384188888888889,0.757045029239766,1.26372,0.84782,94.34358,0.83224,0.09362,1.28704,1.16238,0.1696,3.4571,0.01948,86.35798,2.10214,0.07302,7.26182,0.25044,0.47804,"50","pca4"
0.944207602339181,0.0245905263157895,0.0111111111111111,0.108187134502924,0.394988888888889,0.774312865497076,1.18566,0.47872,95.29102,0.45372,0.17762,1.37302,0.82884,0.21144,3.40638,0.04504,89.34084,1.20554,0.05562,5.53576,0.20906,0.20178,"50","pca4"
0.942986988304094,0.0207225438596491,0.0111111111111111,0.109941520467836,0.401088888888889,0.773058479532164,0.95116,0.31538,94.96132,1.14952,0.35926,1.33328,0.75328,0.1768,2.36986,0.07378,89.18312,1.4348,0.1152,6.18288,0.31572,0.32466,"50","pca4"
0.944051900584795,0.0206668713450292,0.0210526315789474,0.107602339181287,0.406847368421053,0.778597660818714,1.44832,0.48762,94.57746,0.70068,0.1258,1.37788,0.94274,0.33948,3.05584,0.19694,89.58678,1.5281,0.0505,5.11878,0.2584,0.2047,"50","pca4"
0.939864619883041,0.0160890643274854,0.0111111111111111,0.173099415204678,0.422488888888889,0.714100584795322,1.37196,0.33496,94.05162,0.91356,0.36282,1.4746,1.09684,0.39364,3.04944,0.07254,87.7205,1.47418,0.2023,6.70168,0.34856,0.4308,"50","pca4"
0.939692397660819,0.019205380116959,0.0111111111111111,0.149122807017544,0.409888888888889,0.734877192982456,1.53196,0.5609,94.384,0.39916,0.45076,1.3955,1.12,0.15766,2.50112,0,88.48184,1.54402,0.25238,6.64064,0.28652,0.2935,"50","pca4"
0.943556725146199,0.0234499415204678,0.0105263157894737,0.108187134502924,0.387873684210526,0.776512865497076,1.46584,0.40128,94.29014,1.17108,0.16852,1.26952,0.97326,0.26036,3.30206,0.05536,87.46554,2.18808,0.1868,6.18912,0.2846,0.32846,"50","pca4"
0.942588157894737,0.0252393859649123,0.0111111111111111,0.109356725146199,0.396088888888889,0.775043274853801,1.70212,0.50772,94.55702,0.5907,0.13908,1.40426,0.75446,0.34464,3.5047,0.0572,87.33008,0.96098,0.04106,7.6522,0.24672,0.20704,"50","pca4"
0.941901461988304,0.023363567251462,0.0210526315789474,0.140350877192982,0.418747368421053,0.745249122807017,0.95348,0.49126,94.9754,0.82148,0.2884,1.41622,0.84942,0.20434,3.39528,0.14902,87.17894,1.87908,0.04148,6.61892,0.26056,0.47674,"50","pca4"
0.942072514619883,0.0152614035087719,0.0210526315789474,0.130994152046784,0.404147368421053,0.757005847953216,2.0542,0.57084,94.18058,0.53504,0.24486,1.26898,0.95326,0.19226,3.01724,0.15944,86.8581,1.5625,0.13498,7.78956,0.2395,0.2387,"50","pca4"
0.942848830409357,0.0229308187134503,0.0105263157894737,0.129824561403509,0.394673684210526,0.755875438596491,1.60556,0.43548,94.78302,0.37172,0.2906,1.27676,1.05862,0.1782,3.64216,0.42022,86.0294,2.31912,0.12662,6.84356,0.31716,0.30176,"50","pca4"
0.941961695906433,0.0197261403508772,0.0111111111111111,0.164912280701754,0.415388888888889,0.723287719298246,1.37492,0.74422,95.1557,0.28206,0.2486,1.23716,0.7835,0.17384,2.51404,0.0799,87.6598,1.84956,0.09736,7.23356,0.35366,0.21208,"50","pca4"
0.943857748538012,0.0146355263157894,0.0111111111111111,0.12046783625731,0.409488888888889,0.76533216374269,1.70596,0.54384,94.98916,0.30352,0.2151,1.28042,0.71258,0.24946,4.67614,0.09336,87.30722,2.16572,0.16398,4.90414,0.48402,0.20544,"50","pca4"
0.942655847953216,0.0153822807017544,0.0111111111111111,0.129824561403509,0.416188888888889,0.755475438596491,1.25418,0.38518,94.9051,0.86482,0.2528,1.20522,0.91716,0.21554,3.54772,0.10978,87.85822,1.68464,0.05686,5.95056,0.46534,0.3269,"50","pca4"
0.940953947368421,0.0130917251461988,0.0105263157894737,0.12046783625731,0.424873684210526,0.76573216374269,1.56112,0.65732,94.86968,0.34286,0.13942,1.17128,0.94682,0.31154,3.47198,0.03978,88.21104,1.20354,0.03256,6.51486,0.2395,0.28672,"50","pca4"
0.944235087719298,0.0254973099415205,0.0111111111111111,0.119883040935673,0.396388888888889,0.765316959064328,1.27364,0.48888,95.1997,0.48772,0.2585,1.1986,0.85518,0.23776,3.6507,0,87.3034,1.13496,0.06804,7.28514,0.30538,0.25238,"50","pca4"
0.940872076023392,0.00840067251461982,0.0111111111111111,0.11812865497076,0.393488888888889,0.76477134502924,1.47308,0.4156,94.61778,0.67758,0.2502,1.37238,0.9079,0.28544,2.91502,0,88.2062,1.81288,0.0592,6.48204,0.2253,0.29934,"50","pca4"
0.942797368421053,0.0166785380116959,0.0105263157894737,0.119883040935673,0.386373684210526,0.764616959064327,1.90778,0.43998,94.0477,0.94976,0.1511,1.29236,1.0027,0.20862,3.5101,0.25242,88.8826,1.58808,0.11332,5.09288,0.21462,0.34598,"50","pca4"
0.942362426900585,0.0207379824561404,0.0222222222222222,0.141520467836257,0.415877777777778,0.745679532163743,1.63298,0.5338,94.52856,0.67038,0.2023,1.32198,0.80572,0.30426,3.2889,0.10294,87.41564,2.09126,0.05894,6.48336,0.34234,0.2166,"50","pca4"
0.943359649122807,0.0152181286549708,0.0105263157894737,0.129239766081871,0.387473684210526,0.757060233918129,1.3659,0.4295,94.77138,0.84038,0.26906,1.32146,0.78568,0.21662,3.953,0,87.7234,1.71026,0.00472,5.91822,0.19388,0.4965,"50","pca4"
0.94326798245614,0.0239690935672515,0.0333333333333333,0.130994152046784,0.381566666666667,0.757405847953216,1.6581,0.52356,94.89208,0.2164,0.22058,1.26122,1.00278,0.22534,3.03466,0.05944,88.33494,1.08288,0.12348,6.75776,0.25998,0.34684,"50","pca4"
0.941725438596491,0.0210393567251462,0.0111111111111111,0.141520467836257,0.384488888888889,0.736353216374269,1.52336,0.47536,94.7286,0.78544,0.15284,1.09838,0.9174,0.31866,3.93208,0.1638,85.83216,1.6339,0.14472,7.74054,0.17368,0.37912,"50","pca4"
0.94333216374269,0.0161157894736842,0.0111111111111111,0.108771929824561,0.394788888888889,0.776828070175439,1.12586,0.5159,95.19094,0.50612,0.20424,1.32036,0.99922,0.13738,3.21902,0.2451,86.51244,1.9087,0.02044,7.354,0.45202,0.28834,"50","pca4"
0.939874561403509,0.0276587719298246,0.0315789473684211,0.160818713450292,0.418521052631579,0.727181286549707,1.29842,0.37232,94.25596,1.24658,0.16904,1.55632,0.85308,0.24826,3.93994,0.17434,87.28898,2.41066,0.05672,5.56238,0.18944,0.37752,"50","pca4"
0.940894152046784,0.0181719298245614,0.0111111111111111,0.16374269005848,0.381088888888889,0.72805730994152,1.46854,0.44832,93.98932,1.35452,0.3324,1.31926,0.8861,0.20152,4.04978,0.3748,88.26388,1.67916,0.1308,4.79092,0.33846,0.37218,"50","pca4"
0.943074122807018,0.00946570175438597,0.0111111111111111,0.141520467836257,0.406688888888889,0.743279532163743,1.31356,0.46772,94.78488,0.80214,0.2005,1.43294,0.89512,0.10312,3.31394,0.46782,89.52106,1.19802,0.1757,4.76614,0.17816,0.37918,"50","pca4"
0.942326900584795,0.0151571929824562,0.0111111111111111,0.142105263157895,0.388588888888889,0.745394736842105,1.76684,0.61688,94.69316,0.23002,0.2182,1.32112,0.8358,0.318,2.85124,0.28674,89.8317,1.60288,0.04626,4.78432,0.23126,0.36566,"50","pca4"
0.940291812865497,0.0233630409356725,0.0105263157894737,0.139766081871345,0.403173684210526,0.748533918128655,1.88098,0.57468,93.6583,0.93754,0.13864,1.32792,1.2325,0.24948,4.1675,0.14396,86.63786,1.7014,0.04068,6.48936,0.34598,0.47326,"50","pca4"
0.943568128654971,0.0197869590643275,0.0222222222222222,0.152046783625731,0.400877777777778,0.736853216374269,1.91762,0.33892,94.56808,0.71486,0.1858,1.30076,0.80722,0.16668,2.52364,0.19246,89.02252,1.6823,0.18142,5.7315,0.30502,0.36112,"50","pca4"
0.94206432748538,0.0189707602339181,0.0105263157894737,0.16374269005848,0.385273684210526,0.723957309941521,1.23974,0.41748,94.92122,1.02874,0.12652,1.25708,0.84622,0.16298,3.75118,0.23964,87.89906,1.7364,0.17922,5.78128,0.31652,0.09674,"50","pca4"
0.942127777777778,0.0131033333333333,0.0105263157894737,0.118713450292398,0.398473684210526,0.767186549707602,1.34558,0.41668,95.23692,0.60884,0.2643,1.1389,0.84488,0.14392,3.5311,0.03956,87.6977,1.67248,0.06672,6.4356,0.33742,0.2194,"50","pca4"
0.941969298245614,0.0237123391812865,0.0111111111111111,0.13859649122807,0.404288888888889,0.74510350877193,1.29478,0.4702,94.65638,1.09146,0.20444,1.26346,0.89548,0.12374,3.35998,0.0039,86.0561,1.80136,0.07424,7.76524,0.28162,0.65756,"50","pca4"
0.941337134502924,0.0162901169590643,0.0210526315789474,0.141520467836257,0.411147368421053,0.745379532163743,1.95574,0.36572,94.20062,0.89938,0.12578,1.35204,0.86444,0.23628,2.77532,0.0352,86.58238,1.79634,0.04024,7.79644,0.4177,0.5564,"50","pca4"
0.935665204678363,0.0177852046783626,0.0111111111111111,0.141520467836257,0.416088888888889,0.744079532163743,1.82828,0.80964,93.94906,0.64502,0.15422,1.37368,0.99118,0.24892,4.34388,0.15102,86.68598,2.03472,0.10752,5.97544,0.29454,0.40696,"50","pca4"
0.942951023391813,0.0162134210526316,0.0105263157894737,0.119298245614035,0.409173684210526,0.766801754385965,1.76334,0.3794,94.40004,0.93404,0.14406,1.22934,1.00864,0.14112,3.18258,0.04054,88.35754,1.7176,0.13304,5.9614,0.24104,0.3663,"50","pca4"
0.94455730994152,0.0117306432748538,0.0111111111111111,0.109356725146199,0.398088888888889,0.775343274853801,1.1901,0.39436,95.0155,0.82734,0.39754,1.14996,0.80362,0.22156,2.8393,0,89.43634,1.63802,0.02846,5.41886,0.28968,0.34936,"50","pca4"
0.943105555555556,0.0183611111111111,0.0111111111111111,0.108187134502924,0.398488888888889,0.776812865497076,1.65482,0.63456,94.00788,1.09148,0.20194,1.35954,0.87966,0.1701,2.97672,0.23784,88.62132,1.51578,0.04434,6.13522,0.14008,0.3287,"50","pca4"
0.939147076023392,0.0235448538011696,0.0111111111111111,0.109356725146199,0.397088888888889,0.775043274853801,1.65842,0.44498,93.7063,1.3734,0.17688,1.20324,1.14412,0.2926,3.40296,0.4322,88.41544,1.7706,0.11686,5.21678,0.3874,0.25776,"50","pca4"
0.937043567251462,0.0308013450292398,0.0222222222222222,0.132163742690059,0.404277777777778,0.753536257309941,1.87664,0.641,94.52622,0.46356,0.15988,1.16384,1.00484,0.16404,4.78838,0.74162,85.07268,2.33006,0.4094,6.26968,0.25608,0.1321,"50","pca4"
0.943977339181287,0.0187440058479532,0.0111111111111111,0.130409356725146,0.394888888888889,0.755590643274854,1.44328,0.53126,95.05846,0.4485,0.23838,1.21382,0.89832,0.16796,4.14864,0.25942,86.74332,1.91574,0.09578,6.16456,0.27668,0.39584,"50","pca4"
0.943569590643275,0.0222853801169591,0.0210526315789474,0.119883040935673,0.416647368421053,0.764716959064327,1.17522,0.42454,94.556,0.93866,0.3685,1.4094,0.9722,0.15554,3.52258,0.36052,88.58174,1.03834,0.0703,5.67756,0.28488,0.4641,"50","pca4"
0.942348830409357,0.0234666081871345,0.0111111111111111,0.118713450292398,0.409888888888889,0.763486549707602,1.51496,0.55922,94.41954,0.91886,0.1604,1.36486,0.92822,0.13394,4.39102,0.14904,86.9113,1.6981,0.02564,5.92762,0.37398,0.52332,"50","pca4"
0.938706432748538,0.0135079532163743,0.0105263157894737,0.153216374269006,0.407473684210526,0.730483625730994,1.60936,0.37646,94.74896,0.48544,0.30394,1.32986,0.83892,0.30708,3.58518,0.3149,86.96936,1.54574,0.16192,6.67324,0.3197,0.42998,"50","pca4"
0.943940935672515,0.0124149707602339,0.0105263157894737,0.108771929824561,0.405773684210526,0.779028070175439,1.3379,0.39884,94.94092,0.77512,0.2027,1.21414,0.80108,0.32928,3.9379,0.0203,89.64746,1.13752,0.07434,4.64104,0.37262,0.16884,"50","pca4"
0.942245906432749,0.024770350877193,0.0111111111111111,0.176023391812865,0.397988888888889,0.714876608187134,1.7475,0.52332,94.39512,0.61068,0.22506,1.40974,0.85834,0.23026,2.52384,0.2795,86.94568,1.34992,0.14418,8.04256,0.26352,0.45076,"50","pca4"
0.942807309941521,0.0222787719298246,0.0111111111111111,0.119298245614035,0.418788888888889,0.764101754385965,1.54788,0.64944,95.12738,0.26042,0.1313,1.15334,0.9401,0.19014,3.68754,0.29674,89.4489,0.96448,0.1917,4.8606,0.30344,0.2466,"50","pca4"
0.941509356725146,0.00772011695906432,0.0111111111111111,0.140350877192982,0.413988888888889,0.745049122807018,1.84718,0.758,94.30006,0.77786,0.2626,1.13402,0.79624,0.12402,3.2013,0.29924,88.42748,2.00446,0.18736,5.23194,0.38132,0.26694,"50","pca4"
0.940141228070175,0.0155135087719298,0.0111111111111111,0.14093567251462,0.401888888888889,0.74486432748538,1.34794,0.4917,94.67128,0.85604,0.31144,1.31518,0.7659,0.2405,4.07818,0.2181,87.05006,1.51584,0.18224,6.46798,0.1359,0.35162,"50","pca4"
0.942181578947368,0.0203802923976608,0.0222222222222222,0.152631578947368,0.415777777777778,0.733568421052632,1.31512,0.56618,95.2294,0.40914,0.14706,1.3723,0.73176,0.229,4.645,0.42858,85.54366,2.32398,0.10732,6.33418,0.41592,0.20138,"50","pca4"
0.942541228070175,0.0154454385964912,0.0111111111111111,0.119883040935673,0.415888888888889,0.766616959064327,1.25392,0.39772,94.86154,0.87708,0.13972,1.42134,0.91124,0.13738,3.01952,0.10248,88.90424,1.63634,0.09532,5.54448,0.34642,0.35118,"50","pca4"
0.943995614035088,0.0187366666666667,0.0105263157894737,0.140350877192982,0.399573684210526,0.746149122807018,1.09844,0.49138,94.97118,0.49322,0.49136,1.34366,0.85556,0.25518,2.9314,0.05606,88.60126,1.78284,0.04686,6.0012,0.21552,0.36482,"50","pca4"
0.941408771929825,0.0174153216374269,0.0105263157894737,0.131578947368421,0.399973684210526,0.754621052631579,1.84908,0.2269,94.0528,1.26214,0.19974,1.3106,0.936,0.16272,2.7261,0.1261,89.46768,1.4667,0.18444,5.50718,0.20972,0.31206,"50","pca4"
0.944277631578947,0.0239607894736842,0.0105263157894737,0.160233918128655,0.394973684210526,0.728966081871345,1.65478,0.24024,94.54842,0.78566,0.12904,1.44804,0.8807,0.31318,3.43052,0.24248,88.13318,1.58624,0.17002,5.8942,0.31784,0.22548,"50","pca4"
0.941946783625731,0.012946783625731,0.0111111111111111,0.141520467836257,0.379388888888889,0.745379532163743,1.76134,0.39832,94.54134,0.49684,0.28692,1.45992,0.80778,0.24756,3.15924,0.05186,89.17732,1.34494,0.12962,5.66738,0.33074,0.13892,"50","pca4"
0.941723830409357,0.0276011988304093,0.0111111111111111,0.151461988304094,0.376088888888889,0.735838011695906,1.85288,0.5975,94.25404,0.70066,0.1914,1.1555,0.97708,0.27084,3.33602,0.14878,87.37136,1.33642,0.15064,6.80966,0.47742,0.36968,"50","pca4"
0.943930555555555,0.0145638888888889,0.0105263157894737,0.118713450292398,0.396673684210526,0.764186549707602,1.0717,0.30924,95.12096,0.99882,0.10186,1.28578,0.76138,0.3502,2.97144,0.03556,88.94376,1.4716,0.10186,5.97858,0.24404,0.25316,"50","pca4"
0.940687719298246,0.0105499415204678,0.0111111111111111,0.0982456140350877,0.394488888888889,0.784654385964912,2.06174,0.68224,94.21344,0.4118,0.26852,1.2803,0.76662,0.31534,3.03064,0.0043,88.0741,1.34518,0.13726,6.77532,0.32194,0.31126,"50","pca4"
0.942131432748538,0.021339269005848,0.0105263157894737,0.142105263157895,0.405673684210526,0.742494736842105,1.59488,0.40448,94.83988,0.6139,0.15026,1.31754,0.73292,0.34612,2.96156,0.21864,89.31634,2.1165,0.05468,4.97092,0.18216,0.17922,"50","pca4"
0.942178947368421,0.0203161403508772,0.0111111111111111,0.132163742690058,0.407688888888889,0.752636257309942,1.2855,0.46566,95.11366,0.5232,0.234,1.20876,0.8151,0.35406,3.85046,0.02966,88.10048,1.33298,0.1038,6.30808,0.15956,0.11502,"50","pca4"
0.94126081871345,0.0206508771929825,0.0222222222222222,0.129824561403509,0.398177777777778,0.758575438596491,1.33576,0.52704,95.05378,0.89402,0.1491,1.06618,0.8307,0.14346,3.22398,0.29786,88.72364,1.62808,0.0758,5.46594,0.20182,0.38286,"50","pca4"
0.941947076023392,0.0211588888888889,0.0111111111111111,0.130994152046784,0.394788888888889,0.752705847953216,1.20298,0.44524,95.43914,0.5985,0.1764,1.26806,0.71152,0.1582,2.9252,0.12876,88.36078,1.3296,0.04604,6.80014,0.31218,0.09734,"50","pca4"
0.942721198830409,0.0162945321637427,0.0105263157894737,0.132163742690059,0.404373684210526,0.755636257309941,1.7047,0.22282,94.53416,1.03504,0.17874,1.06006,0.92936,0.33508,4.17672,0.41118,87.07526,1.69224,0.02558,6.16168,0.21664,0.24068,"50","pca4"
0.943369883040936,0.0191698830409357,0.0111111111111111,0.121637426900585,0.401588888888889,0.763062573099415,1.4374,0.37622,94.65586,1.11372,0.1421,1.15314,0.87394,0.24762,3.00654,0.08688,87.56498,1.28224,0.04996,7.41958,0.3317,0.2581,"50","pca4"
0.942338304093567,0.0199308187134503,0.0105263157894737,0.173099415204678,0.386573684210526,0.715900584795322,2.12386,0.28138,94.32586,0.69156,0.23304,1.225,0.7694,0.34992,4.31224,0.01012,87.7086,1.6758,0.05418,5.83478,0.24336,0.16094,"50","pca4"
0.942880701754386,0.0234051461988304,0.0111111111111111,0.121052631578947,0.398088888888889,0.765947368421053,1.09298,0.49106,94.7349,1.28732,0.1786,1.16392,0.93482,0.1164,3.34768,0.04526,88.40872,1.6446,0.07802,5.77338,0.3922,0.31012,"50","pca4"
0.943190643274854,0.0223198830409357,0.0222222222222222,0.142690058479532,0.413077777777778,0.747309941520468,1.40052,0.44008,94.91126,0.71452,0.25654,1.1003,0.99828,0.17848,3.15166,0.10572,90.02004,1.65932,0.10068,4.07914,0.33618,0.54726,"40","pca4"
